a,b
-34.424633,-36.121994
25.727972,18.416315
6.1015105,-54.437164
19.670725,-1.9140105
85.70187,-30.298777
-21.163153,76.00467
53.193172,68.44651
-6.366624,-23.65687
14.951277,-36.125927
20.930054,-27.90134
77.19993,37.306156
-37.068707,35.40644
-25.466778,54.580303
3.8380702,-52.89449
37.23323,3.8008862
75.28857,40.979347
-64.58598,21.389778
9.696154,27.21402
-72.84735,16.665216
16.154648,51.15003
-35.151443,43.919838
-30.46885,22.944218
18.554771,41.602226
0.26856384,24.76756
-31.706848,-27.993162
69.06537,46.956497
-14.93499,-46.353394
52.509693,60.210167
9.352756,-13.351787
-66.91433,-15.998772
-4.1920996,-86.0769
-11.846914,-72.6089
-49.68131,-14.066694
2.0903826,30.94327
3.0526464,-54.38586
-12.879661,28.05758
-13.023051,14.092898
-9.815175,24.020496
-37.60394,52.748695
-5.654903,61.35441
46.04549,-55.022423
11.803113,-77.30573
-0.65837675,-7.8441653
8.2593975,-81.87086
-19.158525,78.201675
-5.6129627,-0.90487325
-12.119234,-42.371742
53.99547,31.63638
-53.145996,-44.844482
-45.53428,-28.82048
8.879916,64.43656
-4.760691,1.8297566
23.411594,-37.540512
51.81145,30.52277
17.77224,45.651768
-36.081722,-57.55281
-58.03492,-13.838013
49.443058,5.1046753
-18.346848,-18.661093
-31.484821,-26.811502
-26.976486,-13.360503
6.375607,-81.97268
-73.645744,-1.8809794
-61.080486,-8.49049
13.883434,63.36354
73.38218,-30.154709
-33.453033,70.385765
3.4347062,60.767063
71.51699,-17.718336
1.1964974,-82.546844
51.175095,51.332405
75.92761,-18.391907
56.421013,-32.435265
-31.21147,70.37474
-19.612858,75.6218
-14.676269,-25.286678
44.492317,48.747047
21.069853,38.36987
-43.58014,-32.580418
-27.153856,-8.686767
-35.569855,-12.7132435
44.486485,-65.35079
20.948095,36.066788
69.064445,40.545067
-13.705352,-45.732628
51.29217,49.889915
74.66492,-5.3572984
23.518755,-29.89585
-44.638382,-40.27633
22.15861,11.028243
-24.452353,61.254887
69.56417,49.234745
-11.281542,57.531574
8.077862,9.615531
13.737024,27.053596
3.60755,50.14024
52.67387,24.07821
-37.718224,-62.80389
75.86269,-41.299095
-3.3616817,33.223656
-13.995629,-37.328423
-11.880489,-36.796974
-24.478485,67.35706
48.62127,31.455587
-74.513405,-1.2357165
-39.145527,-5.8173122
-34.62503,57.8953
20.180136,31.782568
-73.35887,-16.235544
17.787764,64.65795
-33.57726,-28.58163
-69.27348,1.9990774
22.92452,-36.165337
6.6246877,10.322071
-9.438555,39.331524
56.323994,13.319632
-9.795932,61.600113
-14.689506,33.577885
3.998391,-87.25114
-8.058515,22.240002
56.698315,32.353012
10.194184,-74.996155
-72.5126,35.232513
-53.82167,-13.817136
73.48393,35.6273
3.6483645,-8.658881
-25.474642,-31.773142
3.8880804,-88.74332
80.48693,-37.386845
-65.86917,-13.454523
-7.102924,39.626125
6.314115,19.625591
-23.171055,-3.9807804
-28.807804,60.37675
-35.01473,-16.901844
-65.75046,-14.78853
-51.566326,-29.428549
80.08635,-17.562538
26.484474,-30.581999
37.345245,-37.555885
-9.948291,20.239397
-10.677783,39.819492
36.67534,4.5905256
-34.705833,69.96783
-37.09648,-58.148056
-58.05505,48.126053
50.43477,-42.756863
-39.143486,-55.957333
-53.006462,-49.672104
8.079024,-74.90896
-19.28369,78.29051
-24.43538,37.646942
52.718895,28.331013
78.35261,-26.498909
41.207756,8.333176
-21.824125,71.88249
-53.895985,40.497524
55.86099,12.477744
-5.3690805,2.3711634
-25.513382,-35.550915
16.140707,66.63976
74.83601,-38.887943
61.424637,-32.035576
39.55818,-7.6111655
-0.99483347,-6.1753955
6.697278,-97.42861
10.506607,28.281754
-27.265928,50.447933
-20.15209,35.92628
48.490627,-42.26499
-3.3440924,20.262371
-58.431442,70.917305
16.342768,-6.057696
-71.86212,-0.22253133
-7.5123363,-68.15358
14.101352,-44.440964
-5.167953,-68.65484
16.565964,67.01567
-31.370705,70.62878
83.33315,-15.773225
-53.047024,-14.45015
-46.009075,-49.698444
-43.22717,-12.492842
-8.48054,-15.449992
10.205216,-76.74578
-47.94331,-14.795748
76.99971,42.529972
46.95863,14.764736
-17.528845,72.95699
20.55338,40.00909
43.89598,-4.0119557
4.2104254,-14.939449
-72.8338,17.049334
1.6321937,-62.787342
42.530262,-42.581738
56.383694,50.99784
-1.7576178,32.382607
-44.049942,-40.232357
-12.862209,-74.9507
45.569878,1.3843696
-62.928703,55.685368
11.860281,36.641426
-5.1583004,38.792225
-20.326435,76.74972
-8.946092,49.84634
17.415598,-24.558075
3.82395,-0.41585818
10.47501,-87.484764
-36.121067,-59.163055
16.031168,8.068482
-62.23228,-34.757366
33.289997,-33.436558
-40.11966,77.6739
3.530203,-57.043274
-29.238356,30.268394
19.405584,46.20136
7.949311,-74.89039
-25.655396,-26.758177
47.190716,-46.237648
3.3970182,-57.06943
65.43898,-15.904096
-26.086374,-0.97011095
10.468109,-88.02061
36.17138,4.5086126
-31.061268,50.787045
38.192387,21.298445
49.09918,17.349688
-15.544982,73.430504
-5.3089933,68.265686
-72.867584,37.29041
83.31848,-10.249612
-24.687956,-19.463503
3.2378175,33.05778
-47.27474,-41.49893
-39.54201,-32.280605
-72.75411,-28.86119
9.348778,61.679413
-64.04399,-27.270243
-31.985739,39.05775
-40.12045,2.8206074
-34.428726,37.183674
-56.98415,-51.000946
-55.45276,42.34302
8.377838,-77.43727
-58.17245,41.848255
45.029964,51.87822
43.459858,14.756498
28.500494,32.4064
-61.811832,-27.436724
17.050745,51.148247
53.80723,62.416004
-73.29411,-29.66207
0.04520855,-77.89373
-18.638811,-22.01365
53.99502,1.0050921
1.6373086,-58.773
16.732761,64.42603
-45.076607,-48.955368
-26.097454,38.593582
-39.458626,35.92381
2.0072403,24.572035
11.54122,-30.397942
5.520279,-74.43038
52.4712,4.8896184
57.10779,-30.788204
-8.309632,25.463818
42.1217,-4.9752603
-49.391434,-31.134901
-21.331154,68.37176
-18.637035,63.194515
66.93849,31.411983
29.033936,23.782072
-6.6835346,-32.94941
56.160538,52.9929
-45.05318,-48.7263
31.183094,-29.511799
-15.206065,35.14464
-0.2601848,-52.46986
-14.24493,32.37976
-50.08032,-36.840786
43.41495,-2.8395295
-24.743805,-10.406299
-44.879383,-21.525654
-28.031555,32.36876
13.149651,-40.57847
-51.908337,-37.563496
-18.99054,31.765148
28.699217,29.53789
16.629393,66.89196
6.0052238,17.565321
-31.116333,31.928728
-72.51778,-28.748873
-29.924253,37.460377
-1.1913337,-78.45439
12.333623,-36.989456
-22.113943,74.90736
-44.426178,-31.152287
-46.05915,4.6520777
-22.361586,63.44045
21.637394,-42.489765
6.025535,-6.508098
-10.4336405,30.699783
-74.722176,-27.826538
44.227448,-1.7691828
78.93916,-35.193512
-72.499565,-28.146996
6.4646683,55.779644
-3.373112,-67.45575
45.37587,-46.124832
-63.30408,-15.229804
-25.049025,64.76456
51.859497,23.069572
36.237564,43.788383
-11.872248,56.657673
-55.786423,23.264877
27.207779,28.225206
12.589956,33.67648
-1.331096,-3.4470916
70.19819,-4.56241
-43.703674,-27.976847
73.97923,-21.295273
44.722878,7.07666
42.59705,4.54266
-35.175613,-57.73455
-79.37436,-9.550916
-32.359524,40.14582
-64.52375,-31.591148
69.4419,38.424805
59.742195,-10.071608
-13.083497,33.99398
19.713993,-0.3578935
-18.84474,51.477688
52.5708,61.1334
63.440094,31.567417
23.136364,9.8266325
-56.765656,-4.765413
15.63063,61.23784
40.226936,-64.87222
-35.278942,38.08819
43.610596,44.26535
21.278545,37.893196
-12.880468,63.913216
-52.687527,-46.752773
67.879776,-37.02462
47.162598,30.83519
-10.033664,-76.36887
-6.97736,-25.312782
-34.505573,81.871826
20.578949,38.99402
70.762054,47.398712
35.629684,-63.0307
-37.718647,78.35524
-6.3705344,13.973647
-38.13105,78.24468
44.518047,2.1886241
31.834251,82.00106
84.58299,-25.815289
-11.966201,-79.97367
-45.31487,-47.09727
-8.583516,-16.243479
-37.113125,37.859276
-19.958986,79.97292
-38.702763,0.5871852
5.555371,13.996245
-35.079124,-20.220335
6.115443,56.072453
-46.00149,-5.538423
81.97571,-39.596954
-54.635967,-28.949873
67.755775,42.76707
11.586936,-87.36285
-8.255519,37.27944
-12.639195,-85.06054
85.39207,-21.568861
-81.041176,-8.037454
-9.2658205,62.67203
11.462003,61.99707
81.38115,-17.569658
31.318674,-27.72538
8.877638,50.531704
-59.655785,-37.12644
10.99262,-32.144993
-9.263273,47.200043
-2.3803928,20.256208
-22.928871,-7.9522038
5.5420556,42.742363
9.061579,18.902073
77.11057,-31.67829
31.071003,82.09212
-68.3464,-25.671959
68.51497,-38.117138
-0.71093833,40.35024
-33.25755,48.14745
-47.433804,-24.938404
-37.35232,-30.517006
-38.802746,-26.759321
-12.363602,50.312557
11.594709,40.63541
53.217384,56.46315
-42.53646,37.1578
9.261048,21.698078
0.8511863,-49.538162
79.06604,-35.228275
-42.736034,74.77182
69.23148,-32.716156
-22.667538,-16.912218
65.05925,44.475346
41.483406,-63.062046
-35.41959,33.536858
11.139401,-38.218636
67.60421,-10.467656
-63.80523,24.371214
77.16446,38.58899
-35.51388,55.832794
-1.4629608,61.254494
-11.812557,20.61963
-3.599522,3.1968954
33.986557,13.140948
51.002415,32.99797
36.58325,-63.881157
14.617571,11.837384
45.67733,-43.945137
4.9882455,44.97934
19.497877,-3.0731254
47.182346,-37.28313
25.047083,-42.96822
28.829401,-29.6292
51.700195,27.048038
78.38161,-30.182049
-7.3068056,11.7513
-0.4917574,-80.92425
-45.96706,-24.442759
-46.560104,4.1926746
54.796528,7.729166
-49.495995,-10.053948
4.197405,10.921277
-8.70483,-40.373055
50.35333,-43.040333
-56.525604,19.70633
-31.97263,-28.82941
2.6047091,-13.148554
-18.551266,75.41741
-59.957375,22.701563
-63.58003,-10.966811
-16.677977,-47.304516
-14.89451,-15.851891
59.189293,23.90192
-15.3809185,46.958508
80.08462,-13.202605
41.8188,-64.546135
30.510971,-30.388145
61.831043,-10.57587
-3.375475,40.975483
1.2466774,29.988512
11.8653755,-78.08681
-34.20566,-16.939743
-61.610725,53.29585
-72.770424,-0.15681472
59.033173,50.792988
-65.988304,-10.470382
4.363329,-64.02339
-4.219445,1.7937672
75.29169,37.190094
80.87308,-39.988037
-17.213615,48.08337
-39.494568,-58.376705
16.043879,-36.71462
43.744183,44.88832
-56.88018,-11.7769
-27.150269,68.3172
39.67439,-60.51999
-49.349644,-20.860973
-29.266273,43.345623
-35.530056,-37.96186
8.652647,-82.65783
4.468622,60.403473
12.078359,10.553171
-34.853504,-17.86935
-70.52467,0.012920358
-8.356506,36.893875
9.45129,61.41779
-73.84014,5.0742083
17.477367,-7.5294957
57.629868,43.953312
35.32884,-61.800873
18.257881,-57.787773
84.76459,-19.299685
-33.19094,-18.014637
7.921966,-84.93692
46.523914,58.291656
39.315308,-0.11462833
-61.84252,68.36469
-65.71414,-37.650352
4.3209834,-96.54919
-15.867419,73.32328
9.912734,-78.334045
70.201256,-11.777491
-73.14994,-30.043465
43.45592,-69.62464
17.976551,-36.193604
4.1688423,-53.79284
73.96939,49.402153
-65.51869,23.575695
-68.786224,41.630577
-29.150925,-14.60083
-36.77076,-32.972504
10.078552,-76.5952
14.804283,47.695026
29.192469,28.743292
14.881657,-80.38903
37.894276,5.9259787
13.70387,25.967813
76.1018,-20.91342
18.035017,64.592995
-1.5897866,-0.45748207
-61.791824,7.3486996
-19.4975,30.600744
-20.050644,45.191536
43.37775,-45.020676
16.212858,-65.52024
-61.887688,68.444626
47.774075,59.10264
33.163277,-42.60768
-56.29075,-30.972776
-15.098169,-81.77119
63.87547,23.73449
62.215775,-10.415625
-29.06551,-31.552275
-3.309813,-30.68336
43.829136,3.0546422
-67.19006,60.112232
-41.130882,0.6032388
-46.260803,-25.43592
12.305598,39.187187
57.564476,55.530277
65.15598,-15.601978
-12.019531,62.26682
-49.50202,-21.418556
71.7943,53.45813
33.498177,-44.909317
-59.351032,-25.612646
16.25636,51.575256
-27.078613,65.27944
-38.68206,0.69111156
15.436202,40.12998
-54.49718,-9.693742
-45.659863,-6.3838716
-17.970013,70.52584
11.259391,27.612722
5.2009764,-83.81321
16.839876,-24.810936
-1.8005869,14.212832
-36.348892,52.90441
-29.1196,-9.504862
-0.3631652,68.170395
-54.617043,-28.66257
-15.259788,58.11753
58.912266,44.82789
35.838654,-62.640392
-2.1124911,-53.712017
-14.982329,-15.221008
43.44797,-45.13218
65.95555,-18.516857
-59.850933,52.500862
-36.36777,-58.519897
26.190786,14.538544
34.134552,-44.86865
45.190144,-66.382256
78.46503,-37.548656
-20.969515,69.1628
80.563095,-43.803215
-31.549578,32.870155
75.96941,46.981136
45.67996,29.41062
-30.53373,3.0801685
54.44936,67.87839
-71.407,2.8981462
56.02599,58.31398
34.796013,-32.07524
5.2792544,26.918743
18.862867,-26.561567
-42.40435,-24.885813
10.757018,-37.30836
-38.98351,-35.159893
-37.080727,75.5575
-24.429016,59.68799
-25.558315,45.876324
-71.300125,-42.227238
8.898362,-3.26587
-48.084846,-15.567195
4.3188543,43.92443
-48.037724,-28.693708
17.658579,64.44272
-3.8255882,-55.942505
8.968566,32.40696
-41.89954,-36.003986
15.287968,63.996464
-65.295815,-13.323451
-4.7514834,11.508844
57.18025,29.353647
-22.394054,66.003105
-12.366546,-77.241135
75.94071,-42.62551
51.959072,13.975746
31.987732,82.44216
74.2971,-11.571485
71.057396,48.29331
-45.13926,3.606686
77.06578,36.65922
72.216324,-37.64975
32.03104,5.4269133
58.4453,-27.329712
14.711265,-29.4526
4.0426674,13.719235
30.189293,-57.089607
66.09778,-2.6737235
-22.143011,-12.221694
56.113865,14.405994
-63.39234,-27.332842
-79.380486,-25.85732
-18.771584,-19.91115
-59.120975,-26.576746
-62.02697,-2.854763
-36.00581,-56.7137
-47.03295,-52.578934
-35.73219,33.9315
-55.487556,-46.991894
-13.24495,23.517897
-49.643127,-10.280885
1.1645414,-51.115555
-13.7337475,19.307404
-42.56449,74.812836
-29.004608,36.292824
18.20845,-37.53928
53.854477,37.71592
-42.140842,-60.724453
4.5299573,-4.407216
-27.286963,39.582417
52.654793,31.713675
70.08941,-12.0181675
35.956448,-49.28343
83.31602,-37.482746
8.342775,33.470932
-9.31054,-41.586765
2.434607,-8.749847
-73.57261,-29.294794
-2.6671603,47.093506
12.888553,11.233745
-41.846695,-32.28829
-33.026104,25.238659
5.31362,-72.42575
-25.469133,36.154293
-27.172062,-18.851768
14.840698,47.700764
68.77537,-12.516424
37.956352,-63.50581
-56.78027,5.7250986
-17.06562,-46.00809
-51.415295,-15.522562
11.890187,-37.66281
-6.1986327,-32.936543
33.446953,-35.198616
43.480682,-56.961857
76.19471,30.819464
-62.206158,23.396986
8.546541,-3.4472227
8.82557,-79.83145
-73.9409,5.7036767
-2.3933632,67.63095
-26.646723,40.38476
-17.60478,57.094013
1.677963,-1.516463
-60.980846,-24.617615
-51.308823,-19.869118
-28.15532,-5.967711
39.74157,-9.1486845
72.262924,31.358452
-63.470245,24.163973
-63.09263,-22.27491
14.030751,25.467102
-14.269133,-19.227667
66.927246,-38.90958
9.214539,57.158707
16.956604,36.032974
76.90403,-6.554488
-12.650499,-84.765945
53.170044,55.118668
78.63775,-14.742666
54.366543,31.0241
-73.37575,-1.9941252
-28.988216,51.874687
-60.575916,48.938828
-30.917278,-26.179184
-8.445997,-18.490826
1.733397,21.774847
-66.08792,6.471286
-49.072487,0.84291875
23.45458,51.82024
-24.494762,80.17371
29.635096,-34.78523
14.567465,-27.446413
44.647987,9.94528
-5.923334,26.789919
-15.517826,-14.774854
0.8636142,25.812378
-9.285176,39.277218
-50.758923,-20.76174
55.809258,23.68708
-75.906845,-21.746542
76.03266,46.689537
14.744626,40.987617
50.76903,6.2868876
-11.851535,60.424362
21.795235,9.880462
0.9875808,-52.081284
74.56561,-33.705242
-59.946632,-4.2058506
-15.929,46.24394
14.48438,58.135944
9.424759,61.734406
-33.467693,68.04102
-6.916758,-68.31137
-32.02476,35.672924
18.63032,55.354153
53.380154,21.130995
58.945713,37.81155
-42.474144,-44.84405
48.556824,65.119225
7.4099083,28.125254
68.94008,42.19542
49.692837,7.846175
-66.10985,-16.318697
-21.468401,-6.1590147
-50.073627,-53.25438
-25.947384,31.363667
42.699886,-63.352737
-22.833437,-24.834059
-37.825474,78.57401
15.673367,-31.998821
11.051096,50.753193
3.6376965,-53.3944
42.77804,-49.040825
-59.13424,70.55789
48.10592,39.048904
5.0579033,9.507271
53.592205,30.482098
2.9972696,-87.219696
17.774883,-4.3314157
37.455696,-44.80269
5.369052,-6.7704134
-47.336536,-23.727905
82.37413,-38.361702
-39.731297,-60.22962
-54.455082,-1.8200436
-25.455145,38.839626
72.61575,31.764711
-45.241394,-17.38579
52.367775,61.125435
83.392204,-25.896145
-80.76389,-17.750816
-41.94342,-29.647285
-77.444244,-18.919497
70.37202,-40.168423
-39.096848,-5.6968727
16.216955,-29.664213
5.1035295,30.165953
60.415348,-28.590204
72.20294,-11.793542
-2.9720528,-26.013891
76.17158,49.694084
73.12387,40.278572
11.527782,55.04864
-27.88666,25.500849
-57.114418,-35.23957
33.545147,-30.417845
28.224838,22.370594
-73.65369,35.593246
-12.891504,-84.610985
-17.899319,30.527384
-67.34635,-13.335668
-49.090767,-21.434595
52.404102,60.438587
-4.0476236,29.964956
12.675484,-36.55605
2.020926,18.86666
42.9241,-68.48337
68.94481,-32.792088
20.484049,-26.914087
51.653133,30.678408
-55.370853,15.542518
-30.362005,3.016495
-36.077656,-9.281535
12.963811,-42.310253
-27.742935,-25.38739
-17.856186,44.010735
37.05906,-56.927464
15.926417,54.746384
36.88434,4.2778
20.113811,-26.011028
-55.803932,42.252365
-20.133966,68.43308
-26.29686,66.05701
-3.7682178,-31.536327
-77.66184,-22.907988
-68.89132,-24.281769
45.238705,58.856983
-33.36402,1.0438201
-9.115489,47.566833
42.598732,-63.706123
15.496096,-65.013306
0.7130966,70.42454
0.40297854,64.98633
-59.88762,-43.474194
-47.625557,-34.199463
74.12944,-18.561085
-55.78175,-47.50993
-63.27363,-41.65054
-71.39291,3.0737019
24.781748,15.027967
-28.64838,-5.3579016
6.648594,33.85058
25.827562,44.088516
-62.216053,52.502613
-58.45059,-23.135635
-33.07389,57.295948
-61.004925,-35.047478
32.41479,-15.215615
3.6051457,-94.64668
-3.0642645,4.9343047
-58.79195,44.218864
-61.212204,-21.715965
-65.88863,-24.498371
-10.528159,-75.977005
-58.420944,47.41692
-11.654603,-75.60693
-15.6488285,-13.121211
20.642834,43.326866
-17.631262,-15.514387
-6.1734986,-69.169655
-34.609142,-22.160364
83.69556,-19.201426
-21.384432,47.220943
10.293619,-84.231316
13.854097,-90.737656
46.050934,-69.34494
53.79849,24.610712
-25.601513,36.098557
-52.998245,-41.489388
-7.451251,47.96146
-18.746796,-47.84833
18.466082,54.488987
-60.918198,-13.767986
36.287685,20.213396
0.52066046,66.17801
80.739044,-14.447862
-56.810993,-49.41943
-80.968735,-16.763922
-3.5607011,7.049757
39.108624,17.712898
-48.01142,-51.291557
-53.855064,-51.27299
7.137358,-9.13096
-67.43387,-8.640715
77.93853,41.091713
-14.945379,-46.12927
-18.95288,79.23053
-4.344198,-3.256573
-14.549337,54.89287
55.63418,61.656643
-43.588577,-40.51908
57.520832,37.8066
-9.624524,35.92104
-41.96811,75.05707
5.9538856,30.359518
-22.459133,-8.859805
-2.084693,0.050161798
-37.22167,40.579037
81.29101,-41.40217
-53.229057,-22.603209
-34.454323,58.476997
-29.264496,73.33727
17.813457,-6.049823
-9.966586,-23.495401
-26.528736,-11.380159
-30.24638,-25.739288
8.433081,56.014023
43.3822,52.79382
-7.4327164,50.999287
50.159225,30.598566
-49.7358,-43.599026
-7.5184164,33.42957
64.757385,42.035686
-34.48189,-58.393803
18.173952,-2.687095
74.81688,-14.586621
60.662914,-11.254194
-31.1442,-20.542072
29.260443,27.787298
76.34626,-13.891007
32.472263,28.704187
-83.36939,-12.051384
-73.61812,-1.8312001
50.109303,30.65135
-9.652966,-40.77759
-55.22157,-42.781376
14.151595,-90.51548
49.838306,6.8974595
-72.243774,38.35577
-36.335075,54.70091
-14.016366,52.311073
-66.34774,-16.085386
78.753105,36.313507
43.71985,-69.78814
-54.9734,-11.826006
1.6296933,-89.18526
14.779039,-63.298996
-26.82686,32.82983
-15.911908,63.38386
-16.471258,32.37972
73.85459,-42.932156
74.47385,-10.099535
-39.43266,76.92323
18.841188,56.30444
-14.145088,38.55575
77.10919,-31.697443
1.8454154,-62.797832
64.74021,24.560871
1.6982105,24.092403
-72.16256,-29.920776
-29.131287,1.755754
-80.9445,10.515103
42.80069,-64.48565
-21.918354,70.2112
67.70683,43.03869
-8.497397,-37.44661
58.31039,-27.978405
14.877547,-64.85515
1.8640723,36.462
47.645325,-42.169838
6.7181087,10.316376
-10.821955,18.97858
-49.073147,-40.03509
42.3506,46.48696
29.09749,27.456703
33.271015,-49.682858
6.1738553,-87.29429
-6.36783,48.7803
30.705694,-13.808656
5.0763526,11.853785
42.745132,-9.060813
-67.9129,57.23673
76.457825,-5.5261946
0.77344304,-12.446561
-36.090107,-1.050435
2.5544806,61.81649
66.42059,-32.027664
-65.414215,-13.313051
29.617758,-37.296913
69.958176,-11.88327
-55.263245,6.55228
-60.62139,67.762665
21.096909,-4.690434
-10.149642,-14.97495
-40.627995,-1.7659707
-71.940575,0.31729713
15.762441,-37.16809
17.049175,35.058746
73.21628,-16.254395
4.0501986,-68.897995
-49.589302,-23.623613
20.657227,-25.638506
-25.074394,73.18019
33.854195,3.393095
-61.1815,-13.930932
-5.1823263,39.29403
-73.09086,7.4982896
-59.35805,-22.435904
8.50781,41.175117
50.195755,-44.785942
